response,V1,V2,V3,V4,V5,V6,V7,V8
4,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56
2,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,56
3,250.0,0.0,95.7,191.8,5.3,948.9,857.2,56
4,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,56
3,194.7,0.0,100.5,170.2,7.5,998.0,901.8,56
3,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,56
3,165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100
4,165.0,128.5,132.1,175.1,8.1,1005.8,746.6,100
4,178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100
4,167.4,129.9,128.6,175.5,7.8,1006.3,746.6,100
3,172.4,13.6,172.4,156.8,4.1,1006.3,856.4,100
4,173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100
4,167.0,75.4,167.0,164.0,7.9,1007.3,770.1,100
4,173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100
2,190.3,0.0,125.2,166.6,9.9,1079.0,798.9,100
3,250.0,0.0,95.7,191.8,5.3,948.9,857.2,100
4,213.5,0.0,174.2,159.2,11.7,1043.6,771.9,100
3,194.7,0.0,100.5,170.2,7.5,998.0,901.8,100
3,251.4,0.0,118.3,192.9,5.8,1043.6,754.3,100
5,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28
3,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28
4,446.0,24.0,79.0,162.0,11.6,967.0,712.0,28
4,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28
3,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3
2,446.0,24.0,79.0,162.0,11.6,967.0,712.0,3
4,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7
3,446.0,24.0,79.0,162.0,11.6,967.0,712.0,7
5,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56
4,446.0,24.0,79.0,162.0,11.6,967.0,712.0,56
4,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56
4,387.0,20.0,94.0,157.0,14.3,938.0,845.0,28
4,387.0,20.0,94.0,157.0,13.9,938.0,845.0,28
4,387.0,20.0,94.0,157.0,11.6,938.0,845.0,28
2,387.0,20.0,94.0,157.0,14.3,938.0,845.0,3
2,387.0,20.0,94.0,157.0,13.9,938.0,845.0,3
3,387.0,20.0,94.0,157.0,11.6,938.0,845.0,3
3,387.0,20.0,94.0,157.0,14.3,938.0,845.0,7
4,387.0,20.0,94.0,157.0,13.9,938.0,845.0,7
3,387.0,20.0,94.0,157.0,11.6,938.0,845.0,7
4,387.0,20.0,94.0,157.0,14.3,938.0,845.0,56
4,387.0,20.0,94.0,157.0,13.9,938.0,845.0,56
5,387.0,20.0,94.0,157.0,11.6,938.0,845.0,56
3,355.0,19.0,97.0,145.0,13.1,967.0,871.0,28
4,355.0,19.0,97.0,145.0,12.3,967.0,871.0,28
4,491.0,26.0,123.0,210.0,3.9,882.0,699.0,28
5,491.0,26.0,123.0,201.0,3.9,822.0,699.0,28
2,491.0,26.0,123.0,210.0,3.9,882.0,699.0,3
2,491.0,26.0,123.0,210.0,3.9,882.0,699.0,7
5,491.0,26.0,123.0,210.0,3.9,882.0,699.0,56
2,491.0,26.0,123.0,201.0,3.9,822.0,699.0,3
3,491.0,26.0,123.0,201.0,3.9,822.0,699.0,7
5,491.0,26.0,123.0,201.0,3.9,822.0,699.0,56
5,424.0,22.0,132.0,178.0,8.5,822.0,750.0,28
2,424.0,22.0,132.0,178.0,8.5,882.0,750.0,3
5,424.0,22.0,132.0,168.0,8.9,822.0,750.0,28
3,424.0,22.0,132.0,178.0,8.5,822.0,750.0,7
5,424.0,22.0,132.0,178.0,8.5,822.0,750.0,56
2,424.0,22.0,132.0,168.0,8.9,822.0,750.0,3
3,424.0,22.0,132.0,168.0,8.9,822.0,750.0,7
5,424.0,22.0,132.0,168.0,8.9,822.0,750.0,56
2,202.0,11.0,141.0,206.0,1.7,942.0,801.0,28
1,202.0,11.0,141.0,206.0,1.7,942.0,801.0,3
1,202.0,11.0,141.0,206.0,1.7,942.0,801.0,7
2,202.0,11.0,141.0,206.0,1.7,942.0,801.0,56
3,284.0,15.0,141.0,179.0,5.5,842.0,801.0,28
1,284.0,15.0,141.0,179.0,5.5,842.0,801.0,3
2,284.0,15.0,141.0,179.0,5.5,842.0,801.0,7
3,284.0,15.0,141.0,179.0,5.5,842.0,801.0,56
5,359.0,19.0,141.0,154.0,10.9,942.0,801.0,28
2,359.0,19.0,141.0,154.0,10.9,942.0,801.0,3
3,359.0,19.0,141.0,154.0,10.9,942.0,801.0,7
5,359.0,19.0,141.0,154.0,10.9,942.0,801.0,56
2,436.0,0.0,0.0,218.0,0.0,838.4,719.7,28
2,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90
1,289.0,0.0,0.0,192.0,0.0,913.2,895.3,3
1,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3
4,393.0,0.0,0.0,192.0,0.0,940.6,785.6,90
3,393.0,0.0,0.0,192.0,0.0,940.6,785.6,28
3,480.0,0.0,0.0,192.0,0.0,936.2,712.2,28
3,480.0,0.0,0.0,192.0,0.0,936.2,712.2,7
4,480.0,0.0,0.0,192.0,0.0,936.2,712.2,90
2,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3
1,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3
2,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90
1,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7
1,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7
1,255.0,0.0,0.0,192.0,0.0,889.8,945.0,28
2,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28
2,333.0,0.0,0.0,192.0,0.0,931.2,842.6,7
2,289.0,0.0,0.0,192.0,0.0,913.2,895.3,28
3,333.0,0.0,0.0,192.0,0.0,931.2,842.6,90
2,393.0,0.0,0.0,192.0,0.0,940.6,785.6,7
1,255.0,0.0,0.0,192.0,0.0,889.8,945.0,3
1,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7
2,239.6,359.4,0.0,185.7,0.0,941.6,664.3,7
1,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,7
2,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28
2,193.5,290.2,0.0,185.7,0.0,998.2,704.3,28
1,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7
1,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7
3,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28
2,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28
2,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28
2,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7
2,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7
2,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28
1,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7
2,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28
1,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7
2,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7
2,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28
2,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28
3,228.0,342.1,0.0,185.7,0.0,955.8,674.3,28
1,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7
3,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28
1,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7
1,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28
2,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7
1,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28
1,193.5,290.2,0.0,185.7,0.0,998.2,704.3,7
2,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28
2,290.2,193.5,0.0,185.7,0.0,998.2,704.3,7
1,181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7
2,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28
3,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28
2,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7
2,290.2,193.5,0.0,185.7,0.0,998.2,704.3,28
1,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7
2,238.2,158.8,0.0,185.7,0.0,1040.6,734.3,28
1,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,7
2,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28
1,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7
1,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28
3,382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28
1,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7
2,316.1,210.7,0.0,185.7,0.0,977.0,689.3,7
1,186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28
1,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7
2,272.8,181.9,0.0,185.7,0.0,1012.4,714.3,28
1,339.0,0.0,0.0,197.0,0.0,968.0,781.0,3
2,339.0,0.0,0.0,197.0,0.0,968.0,781.0,7
2,339.0,0.0,0.0,197.0,0.0,968.0,781.0,14
2,339.0,0.0,0.0,197.0,0.0,968.0,781.0,28
3,339.0,0.0,0.0,197.0,0.0,968.0,781.0,90
3,339.0,0.0,0.0,197.0,0.0,968.0,781.0,180
3,339.0,0.0,0.0,197.0,0.0,968.0,781.0,365
1,236.0,0.0,0.0,194.0,0.0,968.0,885.0,3
1,236.0,0.0,0.0,194.0,0.0,968.0,885.0,14
1,236.0,0.0,0.0,194.0,0.0,968.0,885.0,28
2,236.0,0.0,0.0,194.0,0.0,968.0,885.0,90
2,236.0,0.0,0.0,193.0,0.0,968.0,885.0,180
2,236.0,0.0,0.0,193.0,0.0,968.0,885.0,365
2,277.0,0.0,0.0,191.0,0.0,968.0,856.0,14
2,277.0,0.0,0.0,191.0,0.0,968.0,856.0,28
1,277.0,0.0,0.0,191.0,0.0,968.0,856.0,3
2,277.0,0.0,0.0,191.0,0.0,968.0,856.0,90
2,277.0,0.0,0.0,191.0,0.0,968.0,856.0,180
2,277.0,0.0,0.0,191.0,0.0,968.0,856.0,360
1,254.0,0.0,0.0,198.0,0.0,968.0,863.0,3
2,254.0,0.0,0.0,198.0,0.0,968.0,863.0,90
2,254.0,0.0,0.0,198.0,0.0,968.0,863.0,180
2,254.0,0.0,0.0,198.0,0.0,968.0,863.0,365
3,307.0,0.0,0.0,193.0,0.0,968.0,812.0,180
3,307.0,0.0,0.0,193.0,0.0,968.0,812.0,365
1,307.0,0.0,0.0,193.0,0.0,968.0,812.0,3
2,307.0,0.0,0.0,193.0,0.0,968.0,812.0,28
2,307.0,0.0,0.0,193.0,0.0,968.0,812.0,90
1,236.0,0.0,0.0,193.0,0.0,968.0,885.0,7
1,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7
1,200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28
1,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7
1,225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28
1,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7
2,325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28
1,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7
2,275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28
1,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7
2,300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28
2,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7
3,375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28
3,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28
2,400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7
1,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7
2,250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28
2,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7
3,350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28
1,203.5,305.3,0.0,203.5,0.0,963.4,630.0,7
4,250.2,166.8,0.0,203.5,0.0,977.6,694.1,90
3,157.0,236.0,0.0,192.0,0.0,935.4,781.2,90
2,141.3,212.0,0.0,203.5,0.0,971.8,748.5,28
1,166.8,250.2,0.0,203.5,0.0,975.6,692.6,3
2,122.6,183.9,0.0,203.5,0.0,958.2,800.1,90
1,183.9,122.6,0.0,203.5,0.0,959.2,800.0,3
1,102.0,153.0,0.0,192.0,0.0,887.0,942.0,3
2,102.0,153.0,0.0,192.0,0.0,887.0,942.0,90
2,122.6,183.9,0.0,203.5,0.0,958.2,800.1,28
2,166.8,250.2,0.0,203.5,0.0,975.6,692.6,28
1,200.0,133.0,0.0,192.0,0.0,965.4,806.2,3
2,108.3,162.4,0.0,203.5,0.0,938.2,849.0,28
2,305.3,203.5,0.0,203.5,0.0,965.4,631.0,7
2,108.3,162.4,0.0,203.5,0.0,938.2,849.0,90
2,116.0,173.0,0.0,192.0,0.0,909.8,891.9,90
1,141.3,212.0,0.0,203.5,0.0,971.8,748.5,7
2,157.0,236.0,0.0,192.0,0.0,935.4,781.2,28
2,133.0,200.0,0.0,192.0,0.0,927.4,839.2,28
1,250.2,166.8,0.0,203.5,0.0,977.6,694.1,7
1,173.0,116.0,0.0,192.0,0.0,946.8,856.8,7
1,192.0,288.0,0.0,192.0,0.0,929.8,716.1,3
3,192.0,288.0,0.0,192.0,0.0,929.8,716.1,28
1,153.0,102.0,0.0,192.0,0.0,888.0,943.1,3
1,288.0,192.0,0.0,192.0,0.0,932.0,717.8,3
3,305.3,203.5,0.0,203.5,0.0,965.4,631.0,28
2,236.0,157.0,0.0,192.0,0.0,972.6,749.1,7
1,173.0,116.0,0.0,192.0,0.0,946.8,856.8,3
1,212.0,141.3,0.0,203.5,0.0,973.4,750.0,7
1,236.0,157.0,0.0,192.0,0.0,972.6,749.1,3
2,183.9,122.6,0.0,203.5,0.0,959.2,800.0,90
1,166.8,250.2,0.0,203.5,0.0,975.6,692.6,7
1,102.0,153.0,0.0,192.0,0.0,887.0,942.0,7
3,288.0,192.0,0.0,192.0,0.0,932.0,717.8,28
2,212.0,141.3,0.0,203.5,0.0,973.4,750.0,28
1,102.0,153.0,0.0,192.0,0.0,887.0,942.0,28
2,173.0,116.0,0.0,192.0,0.0,946.8,856.8,28
2,183.9,122.6,0.0,203.5,0.0,959.2,800.0,28
3,133.0,200.0,0.0,192.0,0.0,927.4,839.2,90
4,192.0,288.0,0.0,192.0,0.0,929.8,716.1,90
1,133.0,200.0,0.0,192.0,0.0,927.4,839.2,7
1,305.3,203.5,0.0,203.5,0.0,965.4,631.0,3
4,236.0,157.0,0.0,192.0,0.0,972.6,749.1,90
1,108.3,162.4,0.0,203.5,0.0,938.2,849.0,3
1,157.0,236.0,0.0,192.0,0.0,935.4,781.2,7
2,288.0,192.0,0.0,192.0,0.0,932.0,717.8,7
1,212.0,141.3,0.0,203.5,0.0,973.4,750.0,3
3,212.0,141.3,0.0,203.5,0.0,973.4,750.0,90
1,153.0,102.0,0.0,192.0,0.0,888.0,943.1,28
2,236.0,157.0,0.0,192.0,0.0,972.6,749.1,28
2,116.0,173.0,0.0,192.0,0.0,909.8,891.9,28
1,183.9,122.6,0.0,203.5,0.0,959.2,800.0,7
1,108.3,162.4,0.0,203.5,0.0,938.2,849.0,7
3,203.5,305.3,0.0,203.5,0.0,963.4,630.0,28
1,203.5,305.3,0.0,203.5,0.0,963.4,630.0,3
1,133.0,200.0,0.0,192.0,0.0,927.4,839.2,3
4,288.0,192.0,0.0,192.0,0.0,932.0,717.8,90
1,200.0,133.0,0.0,192.0,0.0,965.4,806.2,7
2,200.0,133.0,0.0,192.0,0.0,965.4,806.2,28
1,250.2,166.8,0.0,203.5,0.0,977.6,694.1,3
1,122.6,183.9,0.0,203.5,0.0,958.2,800.1,3
2,153.0,102.0,0.0,192.0,0.0,888.0,943.1,90
3,200.0,133.0,0.0,192.0,0.0,965.4,806.2,90
1,116.0,173.0,0.0,192.0,0.0,909.8,891.9,3
2,173.0,116.0,0.0,192.0,0.0,946.8,856.8,90
3,250.2,166.8,0.0,203.5,0.0,977.6,694.1,28
4,305.3,203.5,0.0,203.5,0.0,965.4,631.0,90
2,192.0,288.0,0.0,192.0,0.0,929.8,716.1,7
1,157.0,236.0,0.0,192.0,0.0,935.4,781.2,3
1,153.0,102.0,0.0,192.0,0.0,888.0,943.1,7
3,141.3,212.0,0.0,203.5,0.0,971.8,748.5,90
1,116.0,173.0,0.0,192.0,0.0,909.8,891.9,7
1,141.3,212.0,0.0,203.5,0.0,971.8,748.5,3
1,122.6,183.9,0.0,203.5,0.0,958.2,800.1,7
3,166.8,250.2,0.0,203.5,0.0,975.6,692.6,90
4,203.5,305.3,0.0,203.5,0.0,963.4,630.0,90
1,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3
1,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7
2,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28
3,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90
3,310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120
1,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3
1,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7
2,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28
3,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90
3,331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120
1,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3
1,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7
2,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28
3,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90
3,349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120
1,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7
1,238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28
1,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7
2,296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28
2,297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7
3,480.0,0.0,0.0,192.0,0.0,936.0,721.0,28
4,480.0,0.0,0.0,192.0,0.0,936.0,721.0,90
3,397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28
1,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7
2,281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28
1,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1
2,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3
2,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7
3,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14
3,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28
4,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7
5,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14
5,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28
5,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90
5,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180
5,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270
1,350.0,0.0,0.0,203.0,0.0,974.0,775.0,7
2,350.0,0.0,0.0,203.0,0.0,974.0,775.0,14
2,350.0,0.0,0.0,203.0,0.0,974.0,775.0,28
2,350.0,0.0,0.0,203.0,0.0,974.0,775.0,56
2,350.0,0.0,0.0,203.0,0.0,974.0,775.0,90
2,350.0,0.0,0.0,203.0,0.0,974.0,775.0,180
1,385.0,0.0,0.0,186.0,0.0,966.0,763.0,1
1,385.0,0.0,0.0,186.0,0.0,966.0,763.0,3
2,385.0,0.0,0.0,186.0,0.0,966.0,763.0,7
2,385.0,0.0,0.0,186.0,0.0,966.0,763.0,14
2,385.0,0.0,0.0,186.0,0.0,966.0,763.0,28
3,331.0,0.0,0.0,192.0,0.0,978.0,825.0,180
3,331.0,0.0,0.0,192.0,0.0,978.0,825.0,360
1,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3
1,331.0,0.0,0.0,192.0,0.0,978.0,825.0,3
2,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7
3,382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28
1,382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7
2,281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28
2,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7
2,339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28
1,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7
2,295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28
1,238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28
1,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7
2,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28
2,296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90
1,331.0,0.0,0.0,192.0,0.0,879.0,825.0,3
1,331.0,0.0,0.0,192.0,0.0,978.0,825.0,7
2,331.0,0.0,0.0,192.0,0.0,978.0,825.0,28
3,331.0,0.0,0.0,192.0,0.0,978.0,825.0,90
1,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7
2,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28
3,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90
3,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180
3,349.0,0.0,0.0,192.0,0.0,1047.0,806.0,360
1,302.0,0.0,0.0,203.0,0.0,974.0,817.0,14
2,302.0,0.0,0.0,203.0,0.0,974.0,817.0,180
5,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180
4,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90
4,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,180
4,500.0,0.0,0.0,200.0,0.0,1125.0,613.0,270
3,540.0,0.0,0.0,173.0,0.0,1125.0,613.0,3
1,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,7
1,252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28
2,339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28
1,393.0,0.0,0.0,192.0,0.0,940.0,758.0,3
3,393.0,0.0,0.0,192.0,0.0,940.0,758.0,28
4,393.0,0.0,0.0,192.0,0.0,940.0,758.0,90
2,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7
3,382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28
1,252.0,0.0,0.0,186.0,0.0,1111.0,784.0,7
1,310.0,0.0,0.0,192.0,0.0,970.0,850.0,7
2,310.0,0.0,0.0,192.0,0.0,970.0,850.0,28
3,310.0,0.0,0.0,192.0,0.0,970.0,850.0,90
3,310.0,0.0,0.0,192.0,0.0,970.0,850.0,180
3,310.0,0.0,0.0,192.0,0.0,970.0,850.0,360
2,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3
3,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7
4,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14
4,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28
5,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90
5,525.0,0.0,0.0,189.0,0.0,1125.0,613.0,270
2,322.0,0.0,0.0,203.0,0.0,974.0,800.0,14
2,322.0,0.0,0.0,203.0,0.0,974.0,800.0,28
2,322.0,0.0,0.0,203.0,0.0,974.0,800.0,180
2,302.0,0.0,0.0,203.0,0.0,974.0,817.0,28
3,397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28
2,480.0,0.0,0.0,192.0,0.0,936.0,721.0,3
4,522.0,0.0,0.0,146.0,0.0,896.0,896.0,7
5,522.0,0.0,0.0,146.0,0.0,896.0,896.0,28
3,273.0,105.0,82.0,210.0,9.0,904.0,680.0,28
2,162.0,190.0,148.0,179.0,19.0,838.0,741.0,28
1,154.0,144.0,112.0,220.0,10.0,923.0,658.0,28
1,147.0,115.0,89.0,202.0,9.0,860.0,829.0,28
3,152.0,178.0,139.0,168.0,18.0,944.0,695.0,28
2,310.0,143.0,111.0,168.0,22.0,914.0,651.0,28
1,144.0,0.0,175.0,158.0,18.0,943.0,844.0,28
2,304.0,140.0,0.0,214.0,6.0,895.0,722.0,28
3,374.0,0.0,0.0,190.0,7.0,1013.0,730.0,28
2,159.0,149.0,116.0,175.0,15.0,953.0,720.0,28
2,153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28
4,310.0,143.0,0.0,168.0,10.0,914.0,804.0,28
2,305.0,0.0,100.0,196.0,10.0,959.0,705.0,28
1,151.0,0.0,184.0,167.0,12.0,991.0,772.0,28
3,142.0,167.0,130.0,174.0,11.0,883.0,785.0,28
4,298.0,137.0,107.0,201.0,6.0,878.0,655.0,28
5,321.0,164.0,0.0,190.0,5.0,870.0,774.0,28
5,366.0,187.0,0.0,191.0,7.0,824.0,757.0,28
4,280.0,129.0,100.0,172.0,9.0,825.0,805.0,28
2,252.0,97.0,76.0,194.0,8.0,835.0,821.0,28
1,165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28
3,156.0,243.0,0.0,180.0,11.0,1022.0,698.0,28
2,160.0,188.0,146.0,203.0,11.0,829.0,710.0,28
3,298.0,0.0,107.0,186.0,6.0,879.0,815.0,28
3,318.0,0.0,126.0,210.0,6.0,861.0,737.0,28
3,287.0,121.0,94.0,188.0,9.0,904.0,696.0,28
5,326.0,166.0,0.0,174.0,9.0,882.0,790.0,28
3,356.0,0.0,142.0,193.0,11.0,801.0,778.0,28
2,132.0,207.0,161.0,179.0,5.0,867.0,736.0,28
4,322.0,149.0,0.0,186.0,8.0,951.0,709.0,28
1,164.0,0.0,200.0,181.0,13.0,849.0,846.0,28
3,314.0,0.0,113.0,170.0,10.0,925.0,783.0,28
3,321.0,0.0,128.0,182.0,11.0,870.0,780.0,28
3,140.0,164.0,128.0,237.0,6.0,869.0,656.0,28
3,288.0,121.0,0.0,177.0,7.0,908.0,829.0,28
2,298.0,0.0,107.0,210.0,11.0,880.0,744.0,28
3,265.0,111.0,86.0,195.0,6.0,833.0,790.0,28
3,160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28
3,166.0,260.0,0.0,183.0,13.0,859.0,827.0,28
3,276.0,116.0,90.0,180.0,9.0,870.0,768.0,28
2,322.0,0.0,116.0,196.0,10.0,818.0,813.0,28
2,149.0,139.0,109.0,193.0,6.0,892.0,780.0,28
2,159.0,187.0,0.0,176.0,11.0,990.0,789.0,28
2,261.0,100.0,78.0,201.0,9.0,864.0,761.0,28
2,237.0,92.0,71.0,247.0,6.0,853.0,695.0,28
3,313.0,0.0,113.0,178.0,8.0,1002.0,689.0,28
1,155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28
2,146.0,230.0,0.0,202.0,3.0,827.0,872.0,28
2,296.0,0.0,107.0,221.0,11.0,819.0,778.0,28
2,133.0,210.0,0.0,196.0,3.0,949.0,795.0,28
3,313.0,145.0,0.0,178.0,8.0,867.0,824.0,28
1,152.0,0.0,112.0,184.0,8.0,992.0,816.0,28
2,153.0,145.0,113.0,178.0,8.0,1002.0,689.0,28
3,140.0,133.0,103.0,200.0,7.0,916.0,753.0,28
2,149.0,236.0,0.0,176.0,13.0,847.0,893.0,28
2,300.0,0.0,120.0,212.0,10.0,878.0,728.0,28
2,153.0,145.0,113.0,178.0,8.0,867.0,824.0,28
1,148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28
3,326.0,0.0,138.0,199.0,11.0,801.0,792.0,28
1,153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28
2,262.0,111.0,86.0,195.0,5.0,895.0,733.0,28
1,158.0,0.0,195.0,220.0,11.0,898.0,713.0,28
1,151.0,0.0,185.0,167.0,16.0,1074.0,678.0,28
